product_id,name,sub_brand,url,sale_price,mrp,discount_amount,discount_pct
LB5247,Aryset-Lytt Slides,Sportswear,https://www.adidas.co.in/aryset-lytt-slides/LB5247.html,2299.0,2299,0.0,0.0
GC1034,Aerial Run Shoes,Performance,https://www.adidas.co.in/aerial-run-shoes/GC1034.html,2149.5,4299,2149.5,50.0
KK4072,Xplorer 2.0 Shoes,TERREX,https://www.adidas.co.in/xplorer-2.0-shoes/KK4072.html,2999.5,4999,1999.5,40.0
JJ5869,Classic Rubber M5,Sportswear,https://www.adidas.co.in/classic-rubber-m5/JJ5869.html,1999.5,3999,1999.5,50.0
IU5066,Upvibe Shoes,Sportswear,https://www.adidas.co.in/upvibe-shoes/IU5066.html,2299.5,4599,2299.5,50.0
KK7328,VS Pace 2.0 IKD Shoes,Sportswear,https://www.adidas.co.in/vs-pace-2.0-ikd-shoes/KK7328.html,2999.5,5999,2999.5,50.0
KJ9265,LightRun Zoomer Shoes,Performance,https://www.adidas.co.in/lightrun-zoomer-shoes/KJ9265.html,2649.5,5299,2649.5,50.0
JS1174,Adistar 3 Sportswear Shoes,Sportswear,https://www.adidas.co.in/adistar-3-sportswear-shoes/JS1174.html,9099.5,12999,3899.5,30.0
JK7782,Trek Force Shoes,TERREX,https://www.adidas.co.in/trek-force-shoes/JK7782.html,2499.5,4999,2499.5,50.0
JK3802,Air-GlowRun Shoes,Performance,https://www.adidas.co.in/air-glowrun-shoes/JK3802.html,1999.5,3999,1999.5,50.0
KK6352,Trek Host Shoes,TERREX,https://www.adidas.co.in/trek-host-shoes/KK6352.html,4999.0,4999,0.0,0.0
KI8932,LightRun Star 2 Shoes,Performance,https://www.adidas.co.in/lightrun-star-2-shoes/KI8932.html,3919.5,5599,1679.5,30.0
JK8158,Skate Lite Sneaker,Sportswear,https://www.adidas.co.in/skate-lite-sneaker/JK8158.html,1999.5,3999,1999.5,50.0
JJ5803,Pod-Active Shoes,Performance,https://www.adidas.co.in/pod-active-shoes/JJ5803.html,1899.5,3799,1899.5,50.0
HQ7360,GRAND COURT ALPHA SHOES,Sportswear,https://www.adidas.co.in/grand-court-alpha-shoes/HQ7360.html,8999.0,8999,0.0,0.0
KJ9116,Air-FleetFly 2 Shoes,Performance,https://www.adidas.co.in/air-fleetfly-2-shoes/KJ9116.html,2799.5,3999,1199.5,30.0
JJ5868,ExcelCourt Eaze Sneaker,Sportswear,https://www.adidas.co.in/excelcourt-eaze-sneaker/JJ5868.html,1999.5,3999,1999.5,50.0
KJ9228,Flair-Tonic Shoes,Performance,https://www.adidas.co.in/flair-tonic-shoes/KJ9228.html,2649.5,5299,2649.5,50.0
KJ1557,Novaflight 2 Indoor Shoes,Performance,https://www.adidas.co.in/novaflight-2-indoor-shoes/KJ1557.html,9999.0,9999,0.0,0.0
JP6498,Jabbar Hi Shoes,Originals,https://www.adidas.co.in/jabbar-hi-shoes/JP6498.html,7699.5,10999,3299.5,30.0
JK8398,Raecers Pro Sneakers,Sportswear,https://www.adidas.co.in/raecers-pro-sneakers/JK8398.html,2399.5,4799,2399.5,50.0
JJ5331,IMPULSE SYN 3.0 Shoes,Performance,https://www.adidas.co.in/impulse-syn-3.0-shoes/JJ5331.html,2299.5,4599,2299.5,50.0
GC0917,CYBERRUN SHOES,Performance,https://www.adidas.co.in/cyberrun-shoes/GC0917.html,2499.5,4999,2499.5,50.0
KK6351,MOUNTBEN STRIDE 2.0,TERREX,https://www.adidas.co.in/mountben-stride-2.0/KK6351.html,5999.0,5999,0.0,0.0
KK1651,Gaarcia Lite Sneakers,Sportswear,https://www.adidas.co.in/gaarcia-lite-sneakers/KK1651.html,2999.5,5999,2999.5,50.0
KI7731,Hoops 4.0 Shoes,Sportswear,https://www.adidas.co.in/hoops-4.0-shoes/KI7731.html,4619.5,6599,1979.5,30.0
IH6877,ADILETTE OG CF SLIDES,Originals,https://www.adidas.co.in/adilette-og-cf-slides/IH6877.html,4999.0,4999,0.0,0.0
KK4150,Yard Cricket Shoes,Performance,https://www.adidas.co.in/yard-cricket-shoes/KK4150.html,4599.0,4599,0.0,0.0
KJ6767,Base Velocity Shoes,Performance,https://www.adidas.co.in/base-velocity-shoes/KJ6767.html,1999.5,3999,1999.5,50.0
KK4160,CRICUP 23 Shoes,Performance,https://www.adidas.co.in/cricup-23-shoes/KK4160.html,4799.0,4799,0.0,0.0
JK2211,Upvibe Shoes,Sportswear,https://www.adidas.co.in/upvibe-shoes/JK2211.html,2299.5,4599,2299.5,50.0
JS0350,PREDATOR CLUB Firm Ground/Multi Ground Football Boots,Performance,https://www.adidas.co.in/predator-club-firm-ground-multi-ground-football-boots/JS0350.html,5999.0,5999,0.0,0.0
JK0938,LightRun Recess Shoes,Performance,https://www.adidas.co.in/lightrun-recess-shoes/JK0938.html,2499.5,4999,2499.5,50.0
HQ4910,SL 72 RS SHOES,Originals,https://www.adidas.co.in/sl-72-rs-shoes/HQ4910.html,7699.5,10999,3299.5,30.0
KJ1556,Crazyflight 6 Indoor Shoes,Performance,https://www.adidas.co.in/crazyflight-6-indoor-shoes/KJ1556.html,8399.5,11999,3599.5,30.0
IF9486,Duramo SL Shoes,Performance,https://www.adidas.co.in/duramo-sl-shoes/IF9486.html,3499.5,6999,3499.5,50.0
LA4195,DURAMO SL2 M IKD,Performance,https://www.adidas.co.in/duramo-sl2-m-ikd/LA4195.html,4899.5,6999,2099.5,30.0
KI8930,Lightrun Star 2 Shoes,Performance,https://www.adidas.co.in/lightrun-star-2-shoes/KI8930.html,2799.5,5599,2799.5,50.0
JP7944,Advantage Base 2.0 Shoes,Sportswear,https://www.adidas.co.in/advantage-base-2.0-shoes/JP7944.html,3299.5,6599,3299.5,50.0
IQ8794,CRICUP 23 CRICKET SHOES,Performance,https://www.adidas.co.in/cricup-23-cricket-shoes/IQ8794.html,2399.5,4799,2399.5,50.0
JJ5450,BaseFly M,Performance,https://www.adidas.co.in/basefly-m/JJ5450.html,1799.5,3599,1799.5,50.0
GC1035,Aerial Run Shoes,Performance,https://www.adidas.co.in/aerial-run-shoes/GC1035.html,2149.5,4299,2149.5,50.0
JK8219,Street Icon Pro Sneaker,Sportswear,https://www.adidas.co.in/street-icon-pro-sneaker/JK8219.html,1999.5,3999,1999.5,50.0
JK2116,Sneakout Shoes,Sportswear,https://www.adidas.co.in/sneakout-shoes/JK2116.html,2299.5,4599,2299.5,50.0
JK8395,MurpheeLite Sneaker,Sportswear,https://www.adidas.co.in/murpheelite-sneaker/JK8395.html,2999.5,5999,2999.5,50.0
JK1176,Zap-Stride Shoes,Performance,https://www.adidas.co.in/zap-stride-shoes/JK1176.html,2299.5,4599,2299.5,50.0
KK1536,Zapint 2 Shoes,Performance,https://www.adidas.co.in/zapint-2-shoes/KK1536.html,2799.5,5599,2799.5,50.0
JR1282,Kaptir 4.0 Shoes,Sportswear,https://www.adidas.co.in/kaptir-4.0-shoes/JR1282.html,4499.5,8999,4499.5,50.0
JQ0755,Adistar 3 Sportswear Shoes,Sportswear,https://www.adidas.co.in/adistar-3-sportswear-shoes/JQ0755.html,9099.5,12999,3899.5,30.0
IH1484,GRAND COURT 3.0 SHOES,Sportswear,https://www.adidas.co.in/grand-court-3.0-shoes/IH1484.html,3999.5,7999,3999.5,50.0
KJ9262,TorFlex Shoes,Performance,https://www.adidas.co.in/torflex-shoes/KJ9262.html,3149.5,6299,3149.5,50.0
JJ5603,LeagueOne ST Shoes,Performance,https://www.adidas.co.in/leagueone-st-shoes/JJ5603.html,3299.5,6599,3299.5,50.0
HP7548,Runfalcon 3.0 Shoes,Performance,https://www.adidas.co.in/runfalcon-3.0-shoes/HP7548.html,3299.5,6599,3299.5,50.0
KJ3673,ULTRABOOST 5 MERCEDES AMG PETRONAS F1 TEAM Shoes,Performance,https://www.adidas.co.in/ultraboost-5-mercedes-amg-petronas-f1-team-shoes/KJ3673.html,18999.0,18999,0.0,0.0
JK8322,GripZ Pro Sneakers,Sportswear,https://www.adidas.co.in/gripz-pro-sneakers/JK8322.html,2799.5,5599,2799.5,50.0
JK0959,Base Aim Shoes,Performance,https://www.adidas.co.in/base-aim-shoes/JK0959.html,1999.5,3999,1999.5,50.0
EY3140,COURT RAGE SHOES,Sportswear,https://www.adidas.co.in/court-rage-shoes/EY3140.html,2499.5,4999,2499.5,50.0
HP6522,Island Club Adilette 22 Slides,Originals,https://www.adidas.co.in/island-club-adilette-22-slides/HP6522.html,4199.5,5999,1799.5,30.0
JK7128,HaloRun M Shoes,Performance,https://www.adidas.co.in/halorun-m-shoes/JK7128.html,1799.5,3599,1799.5,50.0
LA4194,DURAMO SL2 M IKD,Performance,https://www.adidas.co.in/duramo-sl2-m-ikd/LA4194.html,4899.5,6999,2099.5,30.0
JK1177,Zap-Stride Shoes,Performance,https://www.adidas.co.in/zap-stride-shoes/JK1177.html,2299.5,4599,2299.5,50.0
KJ6760,Air-YardFun Shoes,Performance,https://www.adidas.co.in/air-yardfun-shoes/KJ6760.html,3799.0,3799,0.0,0.0
JK7391,Air Hustle Shoes,Performance,https://www.adidas.co.in/air-hustle-shoes/JK7391.html,1899.5,3799,1899.5,50.0
KJ6773,AirVoltX Shoes,Performance,https://www.adidas.co.in/airvoltx-shoes/KJ6773.html,2799.5,3999,1199.5,30.0
IH6598,HANDBALL SPEZIAL SHOES,Originals,https://www.adidas.co.in/handball-spezial-shoes/IH6598.html,8399.5,11999,3599.5,30.0
KJ6763,Air-YardFun Shoes,Performance,https://www.adidas.co.in/air-yardfun-shoes/KJ6763.html,2659.5,3799,1139.5,30.0
KJ4130,SCORERUN Shoes,Performance,https://www.adidas.co.in/scorerun-shoes/KJ4130.html,7599.0,7599,0.0,0.0
JQ2524,Response Super Shoes,Performance,https://www.adidas.co.in/response-super-shoes/JQ2524.html,4499.5,8999,4499.5,50.0
JK2398,Cyclones Run Shoes,Sportswear,https://www.adidas.co.in/cyclones-run-shoes/JK2398.html,2799.5,5599,2799.5,50.0
KJ3667,Ligra 8 Indoor Shoes,Performance,https://www.adidas.co.in/ligra-8-indoor-shoes/KJ3667.html,4899.5,6999,2099.5,30.0
JK7531,TrackBlaze Shoes,Performance,https://www.adidas.co.in/trackblaze-shoes/JK7531.html,2499.5,4999,2499.5,50.0
JP8276,Streettalk,Sportswear,https://www.adidas.co.in/streettalk/JP8276.html,6599.0,6599,0.0,0.0
JK2266,CushUp Shoes,Sportswear,https://www.adidas.co.in/cushup-shoes/JK2266.html,1899.5,3799,1899.5,50.0
JK8204,FireRun Shoes,Sportswear,https://www.adidas.co.in/firerun-shoes/JK8204.html,5299.0,5299,0.0,0.0
KK3481,CLOUDFOAM CUXXION SHOES,Sportswear,https://www.adidas.co.in/cloudfoam-cuxxion-shoes/KK3481.html,4199.5,5999,1799.5,30.0
HP6967,LIGHTSHIFT 2.0 SHOES,Sportswear,https://www.adidas.co.in/lightshift-2.0-shoes/HP6967.html,5599.5,7999,2399.5,30.0
KK3489,CLOUDFOAM FLEX LACES SHOES,Sportswear,https://www.adidas.co.in/cloudfoam-flex-laces-shoes/KK3489.html,4999.0,4999,0.0,0.0
KK3487,CLOUDFOAM FLEX SOCK SHOES,Sportswear,https://www.adidas.co.in/cloudfoam-flex-sock-shoes/KK3487.html,5999.0,5999,0.0,0.0
JQ0389,Advantage Base 2.0 Shoes,Sportswear,https://www.adidas.co.in/advantage-base-2.0-shoes/JQ0389.html,6599.0,6599,0.0,0.0
HP6998,CLOUDFOAM FLEX RAPIDFIT SHOES,Sportswear,https://www.adidas.co.in/cloudfoam-flex-rapidfit-shoes/HP6998.html,6999.0,6999,0.0,0.0
KJ4138,SCORERUN 2.0 Shoes,Performance,https://www.adidas.co.in/scorerun-2.0-shoes/KJ4138.html,7999.0,7999,0.0,0.0
JK2557,CalicoZ Sneakers,Sportswear,https://www.adidas.co.in/calicoz-sneakers/JK2557.html,2649.5,5299,2649.5,50.0
JK7101,New Star Tennis Shoes,Performance,https://www.adidas.co.in/new-star-tennis-shoes/JK7101.html,4799.0,4799,0.0,0.0
KI4768,ADIZERO EVO SL EXO Shoes,Performance,https://www.adidas.co.in/adizero-evo-sl-exo-shoes/KI4768.html,15999.0,15999,0.0,0.0
JK8396,MurpheeLite Sneaker,Sportswear,https://www.adidas.co.in/murpheelite-sneaker/JK8396.html,2999.5,5999,2999.5,50.0
JK8221,Street Icon Pro Sneaker,Sportswear,https://www.adidas.co.in/street-icon-pro-sneaker/JK8221.html,1999.5,3999,1999.5,50.0
JK1112,Pod-Active Shoes,Performance,https://www.adidas.co.in/pod-active-shoes/JK1112.html,1899.5,3799,1899.5,50.0
KK4087,Wild Wander Shoes,TERREX,https://www.adidas.co.in/wild-wander-shoes/KK4087.html,3599.5,5999,2399.5,40.0
KK1208,SUPERNOVA RISE 3 RUNNING SHOES,Performance,https://www.adidas.co.in/supernova-rise-3-running-shoes/KK1208.html,10499.5,14999,4499.5,30.0
JQ3911,SUPERNOVA EASE 2 M RUNNING SHOES,Performance,https://www.adidas.co.in/supernova-ease-2-m-running-shoes/JQ3911.html,9999.0,9999,0.0,0.0
JP5633,Lite Racer 4.0 Shoes,Sportswear,https://www.adidas.co.in/lite-racer-4.0-shoes/JP5633.html,2799.5,5599,2799.5,50.0
IH9046,Adilette Shower Slides,Sportswear,https://www.adidas.co.in/adilette-shower-slides/IH9046.html,3599.0,3599,0.0,0.0
KJ9118,Air-FleetFly 2 Shoes,Performance,https://www.adidas.co.in/air-fleetfly-2-shoes/KJ9118.html,2799.5,3999,1199.5,30.0
KJ9292,BlazeZap Shoes,Performance,https://www.adidas.co.in/blazezap-shoes/KJ9292.html,4799.0,4799,0.0,0.0
JR5850,Treadmove Running Shoes,Performance,https://www.adidas.co.in/treadmove-running-shoes/JR5850.html,4199.5,5999,1799.5,30.0
KI8957,Vac-Run 2 Shoes,Performance,https://www.adidas.co.in/vac-run-2-shoes/KI8957.html,5299.0,5299,0.0,0.0
JR7399,SUPERNOVA SOLUTION 3 RUNNING SHOES,Performance,https://www.adidas.co.in/supernova-solution-3-running-shoes/JR7399.html,10499.5,14999,4499.5,30.0
JK8342,Noirr Pro Sneakers,Sportswear,https://www.adidas.co.in/noirr-pro-sneakers/JK8342.html,3299.5,6599,3299.5,50.0
KI9503,CalicoZ Sneaker,Sportswear,https://www.adidas.co.in/calicoz-sneaker/KI9503.html,2999.5,5999,2999.5,50.0
JQ4252,SUPERNOVA EASE 2 M RUNNING SHOES,Performance,https://www.adidas.co.in/supernova-ease-2-m-running-shoes/JQ4252.html,6999.5,9999,2999.5,30.0
KI6035,Adistar 3 Sportswear Shoes,Sportswear,https://www.adidas.co.in/adistar-3-sportswear-shoes/KI6035.html,9099.5,12999,3899.5,30.0
JK7534,TrackBlaze Shoes,Performance,https://www.adidas.co.in/trackblaze-shoes/JK7534.html,2499.5,4999,2499.5,50.0
IH9101,ITALIA 70s SHOES,Originals,https://www.adidas.co.in/italia-70s-shoes/IH9101.html,6299.5,8999,2699.5,30.0
KK1568,FWD Pro 2 Shoes,Performance,https://www.adidas.co.in/fwd-pro-2-shoes/KK1568.html,4199.5,5999,1799.5,30.0
KJ9300,BLOCKZ SNEAKER,Sportswear,https://www.adidas.co.in/blockz-sneaker/KJ9300.html,5299.0,5299,0.0,0.0
KI9502,CalicoZ Sneaker,Sportswear,https://www.adidas.co.in/calicoz-sneaker/KI9502.html,2999.5,5999,2999.5,50.0
JP5190,Adilette Shower Slides,Sportswear,https://www.adidas.co.in/adilette-shower-slides/JP5190.html,3599.0,3599,0.0,0.0
JK7091,Fence Court Shoes,Performance,https://www.adidas.co.in/fence-court-shoes/JK7091.html,3219.5,4599,1379.5,30.0
JK2397,Cyclones Run Shoes,Sportswear,https://www.adidas.co.in/cyclones-run-shoes/JK2397.html,2799.5,5599,2799.5,50.0
IF6754,adidas Switch Fwd 2 Running Shoes,Performance,https://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IF6754.html,6999.5,13999,6999.5,50.0
IH7973,Turnaround Mid Shoes,Sportswear,https://www.adidas.co.in/turnaround-mid-shoes/IH7973.html,4619.5,6599,1979.5,30.0
IG2132,SL 72 RS Shoes,Originals,https://www.adidas.co.in/sl-72-rs-shoes/IG2132.html,5999.5,9999,3999.5,40.0
JK7089,Velocity Grand Shoes,Performance,https://www.adidas.co.in/velocity-grand-shoes/JK7089.html,4299.0,4299,0.0,0.0
HQ4855,CLOUDFOAM FLEX LACES SHOES,Sportswear,https://www.adidas.co.in/cloudfoam-flex-laces-shoes/HQ4855.html,4999.0,4999,0.0,0.0
LA4193,DURAMO SL2 M IKD,Performance,https://www.adidas.co.in/duramo-sl2-m-ikd/LA4193.html,4899.5,6999,2099.5,30.0
KK3486,CLOUDFOAM FLEX SHOES,Sportswear,https://www.adidas.co.in/cloudfoam-flex-shoes/KK3486.html,4199.5,5999,1799.5,30.0
JK7093,Fence Court Shoes,Performance,https://www.adidas.co.in/fence-court-shoes/JK7093.html,3219.5,4599,1379.5,30.0
JJ5826,Spindrill Shoes,Performance,https://www.adidas.co.in/spindrill-shoes/JJ5826.html,1999.5,3999,1999.5,50.0
JK8092,Marvello Flip Flops,Sportswear,https://www.adidas.co.in/marvello-flip-flops/JK8092.html,799.5,1599,799.5,50.0
JK2536,StarfireeX M,Sportswear,https://www.adidas.co.in/starfireex-m/JK2536.html,2499.5,4999,2499.5,50.0
JK7223,Cloud-Bold Shoes,Performance,https://www.adidas.co.in/cloud-bold-shoes/JK7223.html,2399.5,4799,2399.5,50.0
JK0163,Yard Cricket Shoes,Performance,https://www.adidas.co.in/yard-cricket-shoes/JK0163.html,4299.0,4299,0.0,0.0
JK2265,CushUp Shoes,Sportswear,https://www.adidas.co.in/cushup-shoes/JK2265.html,1899.5,3799,1899.5,50.0
JS0380,PREDATOR ELITE Fold-Over Tongue Firm Ground Football Boots,Performance,https://www.adidas.co.in/predator-elite-fold-over-tongue-firm-ground-football-boots/JS0380.html,27999.0,27999,0.0,0.0
EY2989,GLOWRUN REFLECTIVE SHOES,Performance,https://www.adidas.co.in/glowrun-reflective-shoes/EY2989.html,2499.5,4999,2499.5,50.0
KJ6774,AirVoltX Shoes,Performance,https://www.adidas.co.in/airvoltx-shoes/KJ6774.html,2799.5,3999,1199.5,30.0
JK8199,Cush-Up Shoes,Sportswear,https://www.adidas.co.in/cush-up-shoes/JK8199.html,1649.5,3299,1649.5,50.0
KJ9308,Everydayz Sneakers,Sportswear,https://www.adidas.co.in/everydayz-sneakers/KJ9308.html,2799.5,3999,1199.5,30.0
JK8260,Infynyte Run Shoes,Sportswear,https://www.adidas.co.in/infynyte-run-shoes/JK8260.html,1799.5,3599,1799.5,50.0
KI8960,Vac-Run 2 Shoes,Performance,https://www.adidas.co.in/vac-run-2-shoes/KI8960.html,3709.5,5299,1589.5,30.0
KI8590,ADISTAR CONTROL 5 SHOES,Originals,https://www.adidas.co.in/adistar-control-5-shoes/KI8590.html,12999.0,12999,0.0,0.0
HP6971,LIGHTSHIFT 2.0 SHOES,Sportswear,https://www.adidas.co.in/lightshift-2.0-shoes/HP6971.html,5599.5,7999,2399.5,30.0
JJ5470,Base Glo Shoes,Performance,https://www.adidas.co.in/base-glo-shoes/JJ5470.html,1899.5,3799,1899.5,50.0
JS4418,HOWZAT SPIKE Trainers,Performance,https://www.adidas.co.in/howzat-spike-trainers/JS4418.html,8599.0,8599,0.0,0.0
KI0896,Moveboost Shoes,Performance,https://www.adidas.co.in/moveboost-shoes/KI0896.html,7699.5,10999,3299.5,30.0
KJ1594,Oakz Top Sneaker,Sportswear,https://www.adidas.co.in/oakz-top-sneaker/KJ1594.html,2299.5,4599,2299.5,50.0
JK7143,Velocity Grand Shoes,Performance,https://www.adidas.co.in/velocity-grand-shoes/JK7143.html,1999.5,3999,1999.5,50.0
HQ7362,GRAND COURT ALPHA SHOES,Sportswear,https://www.adidas.co.in/grand-court-alpha-shoes/HQ7362.html,8999.0,8999,0.0,0.0
JR7872,PREDATOR PRO Fold-Over Tongue Indoor Football Shoes,Performance,https://www.adidas.co.in/predator-pro-fold-over-tongue-indoor-football-shoes/JR7872.html,8399.5,13999,5599.5,40.0
JL2222,Courtblock IKD Shoes,Sportswear,https://www.adidas.co.in/courtblock-ikd-shoes/JL2222.html,5999.0,5999,0.0,0.0
JJ5390,Vpred Move Shoes,Performance,https://www.adidas.co.in/vpred-move-shoes/JJ5390.html,2499.5,4999,2499.5,50.0
JQ6974,Runfalcon 5 Running Shoes,Performance,https://www.adidas.co.in/runfalcon-5-running-shoes/JQ6974.html,4619.5,6599,1979.5,30.0
JK0980,BaseFly Shoes,Performance,https://www.adidas.co.in/basefly-shoes/JK0980.html,1799.5,3599,1799.5,50.0
KI8963,Vacfast 2 Shoes,Performance,https://www.adidas.co.in/vacfast-2-shoes/KI8963.html,2759.5,4599,1839.5,40.0
KI0065,PURECHILL SLIDES,Sportswear,https://www.adidas.co.in/purechill-slides/KI0065.html,6599.0,6599,0.0,0.0
JK8182,90s Cut-Ultra Shoes,Sportswear,https://www.adidas.co.in/90s-cut-ultra-shoes/JK8182.html,2999.5,5999,2999.5,50.0
JK3792,Air-Fleetfly Shoes,Performance,https://www.adidas.co.in/air-fleetfly-shoes/JK3792.html,1999.5,3999,1999.5,50.0
JK3180,Xplorer Shoes,TERREX,https://www.adidas.co.in/xplorer-shoes/JK3180.html,2399.5,4799,2399.5,50.0
JJ5742,Flash Tech Shoes,Performance,https://www.adidas.co.in/flash-tech-shoes/JJ5742.html,2149.5,4299,2149.5,50.0
JK7102,New Star Tennis Shoes,Performance,https://www.adidas.co.in/new-star-tennis-shoes/JK7102.html,4799.0,4799,0.0,0.0
HP6964,LIGHTSHIFT 2.0 SHOES,Sportswear,https://www.adidas.co.in/lightshift-2.0-shoes/HP6964.html,5599.5,7999,2399.5,30.0
KI2849,Iriz Icon ProSneaker,Sportswear,https://www.adidas.co.in/iriz-icon-prosneaker/KI2849.html,4299.0,4299,0.0,0.0
JS4917,CLOUDFOAM FLEX LACES SHOES,Sportswear,https://www.adidas.co.in/cloudfoam-flex-laces-shoes/JS4917.html,5599.0,5599,0.0,0.0
JK7509,Lightrun Edge Force 2.0 Shoes,Performance,https://www.adidas.co.in/lightrun-edge-force-2.0-shoes/JK7509.html,2499.5,4999,2499.5,50.0
IH6613,TOKYO SHOES,Originals,https://www.adidas.co.in/tokyo-shoes/IH6613.html,9999.0,9999,0.0,0.0
KK4085,Crag Step Shoes,TERREX,https://www.adidas.co.in/crag-step-shoes/KK4085.html,4619.5,6599,1979.5,30.0
KJ1582,Windz Pro Sneaker,Sportswear,https://www.adidas.co.in/windz-pro-sneaker/KJ1582.html,5599.0,5599,0.0,0.0
KI6152,ADISTAR CONTROL 5 SHOES,Originals,https://www.adidas.co.in/adistar-control-5-shoes/KI6152.html,12999.0,12999,0.0,0.0
JQ7048,ULTRABOOST 5 Shoes,Performance,https://www.adidas.co.in/ultraboost-5-shoes/JQ7048.html,17999.0,17999,0.0,0.0
JK7567,AeroBoltBlast Shoes,Performance,https://www.adidas.co.in/aeroboltblast-shoes/JK7567.html,2299.5,4599,2299.5,50.0
JK7269,Flair-Tonic Shoes,Performance,https://www.adidas.co.in/flair-tonic-shoes/JK7269.html,2499.5,4999,2499.5,50.0
JK2395,Cyclones Run Shoes,Sportswear,https://www.adidas.co.in/cyclones-run-shoes/JK2395.html,2799.5,5599,2799.5,50.0
JK2528,KamaraX Pro Shoes,Sportswear,https://www.adidas.co.in/kamarax-pro-shoes/JK2528.html,2499.5,4999,2499.5,50.0
KJ9145,Base Aim 2 M,Performance,https://www.adidas.co.in/base-aim-2-m/KJ9145.html,3999.0,3999,0.0,0.0
KI8929,LightRun Star 2 Shoes,Performance,https://www.adidas.co.in/lightrun-star-2-shoes/KI8929.html,2799.5,5599,2799.5,50.0
JK2264,CushUp Shoes,Sportswear,https://www.adidas.co.in/cushup-shoes/JK2264.html,1899.5,3799,1899.5,50.0
KJ9122,Base Glo 2 M Shoes,Performance,https://www.adidas.co.in/base-glo-2-m-shoes/KJ9122.html,3999.0,3999,0.0,0.0
JL1211,Lightrun Edge Force Shoes,Performance,https://www.adidas.co.in/lightrun-edge-force-shoes/JL1211.html,2799.5,5599,2799.5,50.0
KJ9134,Base Slide 2 Shoes,Performance,https://www.adidas.co.in/base-slide-2-shoes/KJ9134.html,3799.0,3799,0.0,0.0
KI2848,Iriz Icon ProSneaker,Sportswear,https://www.adidas.co.in/iriz-icon-prosneaker/KI2848.html,4299.0,4299,0.0,0.0
KK4055,Trek Host Shoes,TERREX,https://www.adidas.co.in/trek-host-shoes/KK4055.html,4999.0,4999,0.0,0.0
KJ1583,Windz Pro Sneaker,Sportswear,https://www.adidas.co.in/windz-pro-sneaker/KJ1583.html,5599.0,5599,0.0,0.0
JK2367,Rufffset Sneaker,Sportswear,https://www.adidas.co.in/rufffset-sneaker/JK2367.html,2799.5,5599,2799.5,50.0
JP6321,Lightblaze Glow Shoes,Sportswear,https://www.adidas.co.in/lightblaze-glow-shoes/JP6321.html,5999.5,11999,5999.5,50.0
KJ9131,Base Slide 2 M Shoes,Performance,https://www.adidas.co.in/base-slide-2-m-shoes/KJ9131.html,3799.0,3799,0.0,0.0
HQ7308,ASPYRE 3-STRIPES SHOES,Sportswear,https://www.adidas.co.in/aspyre-3-stripes-shoes/HQ7308.html,8999.0,8999,0.0,0.0
JK7219,AeroEchoZest Shoes,Performance,https://www.adidas.co.in/aeroechozest-shoes/JK7219.html,2299.5,4599,2299.5,50.0
JK0781,AeroEchoZest,Performance,https://www.adidas.co.in/aeroechozest/JK0781.html,2299.5,4599,2299.5,50.0
KI9485,Sneakout Shoes,Sportswear,https://www.adidas.co.in/sneakout-shoes/KI9485.html,2299.5,4599,2299.5,50.0
JJ5389,Vpred Move Shoes,Performance,https://www.adidas.co.in/vpred-move-shoes/JJ5389.html,2499.5,4999,2499.5,50.0
JP6320,Lightblaze Glow Shoes,Sportswear,https://www.adidas.co.in/lightblaze-glow-shoes/JP6320.html,5999.5,11999,5999.5,50.0
JJ5435,DashCore M,Performance,https://www.adidas.co.in/dashcore-m/JJ5435.html,2499.5,4999,2499.5,50.0
JK7535,Flexion ST Shoes,Performance,https://www.adidas.co.in/flexion-st-shoes/JK7535.html,2799.5,5599,2799.5,50.0
JK7403,Basenew 2.0 Shoes,Performance,https://www.adidas.co.in/basenew-2.0-shoes/JK7403.html,1899.5,3799,1899.5,50.0
KJ1587,RevolushnAT13 2.0 Shoes,Sportswear,https://www.adidas.co.in/revolushnat13-2.0-shoes/KJ1587.html,6599.0,6599,0.0,0.0
JK7479,BlazeVibe Shoes,Performance,https://www.adidas.co.in/blazevibe-shoes/JK7479.html,2399.5,4799,2399.5,50.0
KI9491,Symphony Shoes,Sportswear,https://www.adidas.co.in/symphony-shoes/KI9491.html,2499.5,4999,2499.5,50.0
JK2817,Hoops 3.0 Mid Top Shoes,Sportswear,https://www.adidas.co.in/hoops-3.0-mid-top-shoes/JK2817.html,3499.5,6999,3499.5,50.0
KJ9150,Base-Strike 2 Shoes,Performance,https://www.adidas.co.in/base-strike-2-shoes/KJ9150.html,3799.0,3799,0.0,0.0
JK7468,BlazeZen Shoes,Performance,https://www.adidas.co.in/blazezen-shoes/JK7468.html,2399.5,4799,2399.5,50.0
JK2545,Bruins Sneakers,Sportswear,https://www.adidas.co.in/-bruins-sneakers/JK2545.html,2299.5,4599,2299.5,50.0
JK1147,Uniqlite Shoes,Performance,https://www.adidas.co.in/uniqlite-shoes/JK1147.html,3299.5,6599,3299.5,50.0
KI9490,Symphony Shoes,Sportswear,https://www.adidas.co.in/symphony-shoes/KI9490.html,2499.5,4999,2499.5,50.0
KI9471,StreeetPrk M,Sportswear,https://www.adidas.co.in/streeetprk-m/KI9471.html,3999.0,3999,0.0,0.0
